ID,Typ,Artikelnummer,"GTIN, UPC, EAN oder ISBN",Name,Veröffentlicht,"Ist hervorgehoben?","Sichtbarkeit im Katalog",Kurzbeschreibung,Beschreibung,"Datum, an dem Angebotspreis beginnt","Datum, an dem Angebotspreis endet",Steuerstatus,Steuerklasse,Vorrätig?,Lager,"Geringe Lagermenge","Lieferrückstande erlaubt?","Nur einzeln verkaufen?","Gewicht (kg)","Länge (cm)","Breite (cm)","Höhe (cm)","Kundenbewertungen erlauben?","Hinweis zum Kauf",Angebotspreis,"Regulärer Preis",Kategorien,Schlagwörter,Versandklasse,Bilder,Downloadlimit,"Ablauftage des Downloads","Übergeordnetes Produkt","Gruppierte Produkte",Zusatzverkäufe,"Cross-Sells (Querverkäufe)","Externe URL",Button-Text,Position,Marken,"Attribut 1 Name","Attribut 1 Wert(e)","Attribut 1 Sichtbar","Attribut 1 Global","Attribut 2 Name","Attribut 2 Wert(e)","Attribut 2 Sichtbar","Attribut 2 Global","Attribut 3 Name","Attribut 3 Wert(e)","Attribut 3 Sichtbar","Attribut 3 Global","Attribut 4 Name","Attribut 4 Wert(e)","Attribut 4 Sichtbar","Attribut 4 Global","Attribut 5 Name","Attribut 5 Wert(e)","Attribut 5 Sichtbar","Attribut 5 Global","Meta: _wp_page_template","Meta: _aioseo_keywords","Meta: _aioseo_og_article_section","Meta: _aioseo_og_article_tags","Meta: _monsterinsights_skip_tracking","Meta: _monsterinsights_sitenote_active","Meta: _uf_disable_surveys","Attribut 6 Name","Attribut 6 Wert(e)","Attribut 6 Sichtbar","Attribut 6 Global"
977,simple,25854,,"Nandrolone Decanoate",1,0,visible,"Nandrolon Decanoat von Spartan Pharma enthält 250 mg Nandrolon Decanoat, ein anaboles Steroid, das für die Förderung des Muskelwachstums, die Verbesserung der Erholung und die Steigerung der Gesamtleistung bekannt ist.","Nandrolon Decanoat von Spartan Pharma enthält 250 mg Nandrolon Decanoat, ein leistungsstarkes anaboles Steroid, das für seine Effektivität im Muskelaufbau und der Steigerung der Kraft bekannt ist. Dieser langwirkende Ester sorgt für eine stetige Freisetzung von Nandrolon und führt zu signifikanten Zuwächsen in Muskelgröße und verbesserten Regenerationszeiten. Anwender können mit einer verbesserten Stickstoffretention rechnen, die für das Muskelwachstum entscheidend ist, sowie einer Reduktion von Gelenkschmerzen, was während intensiver Trainingsphasen von Vorteil ist. Nandrolon Decanoat wird von Bodybuildern und Athleten bevorzugt, da es mageres Muskelwachstum fördert und gleichzeitig Fettzunahme minimiert, was es zu einer unverzichtbaren Ergänzung für jeden Bulking-Zyklus macht.",,,taxable,,0,,,0,0,,,,,1,,,23,"Injektionen, Nandrolon, Steroide > Spartan Pharma",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Spartanpharma-Nandrolone-Decanoate-1.webp,,,,,74400,74464,,,0,,Hersteller,"Spartan Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Ethyl Oleate",1,1,Wirkstoff,"Nandrolon Decanoat",1,1,Dosis,250mg/ml,1,1,Packungsgröße,"1 Fläschchen à 10ml",1,1,default,,,,0,0,,,,,
978,simple,58225,,"Oxamed 10",1,1,visible,"Oxamed 10 von Medi Pharma enthält 10 mg Oxandrolon, ein potentes anaboles Steroid, das den Aufbau von magerer Muskulatur, Stärke und Regeneration fördert, wodurch es ideal für sowohl Bulking- als auch Cutting-Zyklen ist.","Oxamed 10 von Medi Pharma enthält 10 mg Oxandrolon, ein hochgeschätztes anaboles Steroid, das für seine Fähigkeit bekannt ist, die Muskelmasse zu steigern und die körperliche Leistungsfähigkeit zu verbessern. Diese Verbindung ist besonders effektiv für Sportler, die eine schlanke Physik erreichen möchten, während sie die Fettzunahme minimieren. Oxandrolon fördert die erhöhte Proteinsynthese und Stickstoffretention, was eine schnellere Erholung und verbesserte Ausdauer während des Trainings ermöglicht. Anwender können bemerkenswerte Verbesserungen in der Kraft und Muskeldefinition erwarten, ohne signifikante Wassereinlagerungen, weshalb es während Cutting-Zyklen bevorzugt wird. Mit Oxamed 10 kannst du deine Fitnessziele effektiv erreichen und gleichzeitig eine gut definierte und kräftige Physik beibehalten.",,,taxable,,1,,,0,0,,,,,1,,,42,"Steroide > Medi Pharma, Oxandrolon, Tabletten",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-Oxamed-10mg.webp, https://stero.biz/wp-content/uploads/2025/03/Oxamed10.107.webp",,,,,73525,74402,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Oxandrolon,1,1,Dosis,10mg/tab,1,1,Packungsgröße,"100 Tabletten à 10mg",1,1,Trägerstoff,Excipients,1,1,,,,,,,,,,,
979,simple,52724,,"HGH Fragment 176-191",1,0,visible,"HGH Fragment 176-191 von Medi Pharma enthält 5 mg eines Peptids, das entwickelt wurde, um den Fettabbau zu fördern und die Körperzusammensetzung zu verbessern.","HGH Fragment 176-191 von Medi Pharma enthält 5 mg eines potenten Peptid-Fragments, das aus den Aminosäuren 176 bis 191 des menschlichen Wachstumshormons (HGH) besteht. Dieses spezifische Fragment wurde entwickelt, um sich auf den Fettabbau zu konzentrieren, indem es die Lipolyse effektiv beschleunigt und gleichzeitig mageres Muskelgewebe erhält. Durch die Nachahmung der fettabbauenden Eigenschaften von HGH hilft es, die Körperzusammensetzung und den Stoffwechsel zu verbessern. HGH Fragment 176-191 wird von Athleten und Bodybuildern bevorzugt, die eine schlankere Körperform erreichen und ihre Trainingsergebnisse optimieren möchten. Mit seinen gezielten Fettverbrennungseffekten kann dieses Peptid eine wertvolle Ergänzung für dein Fitnessprogramm sein und dir helfen, deine Gewichtsziele effizienter zu erreichen.",,,taxable,,1,,,0,0,,,,,1,,,29,Peptide,,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Medipharma-HGH-Fragment-176-191-1.webp,,,,,71458,74449,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,"HGH FRAGMENT 176-191",1,1,Dosis,5mg/Vial,1,1,Packungsgröße,"1 Fläschchen à 5mg",1,1,,,,,default,,,,0,0,,,,,
980,simple,42557,,"Exemesmed 25",1,1,visible,"Exemesmed 25 von Medi Pharma enthält 25 mg Exemestan, einen effektiven Aromatasehemmer, der hilft, den Östrogenspiegel zu senken, und somit ideal für Bodybuilder während Cutting-Zyklen ist.","Exemesmed 25 von Medi Pharma enthält 25 mg Exemestan, einen potenten Aromatasehemmer, der dazu entwickelt wurde, den Östrogenspiegel im Körper zu senken. Diese Verbindung ist besonders vorteilhaft für Bodybuilder, die während Zyklen östrogenbedingte Nebenwirkungen verhindern möchten. Durch die Hemmung der Aromatase hilft Exemestan, ein günstiges Testosteron-zu-Östrogen-Verhältnis aufrechtzuerhalten, was die Muskelretention und den Fettabbau unterstützt. Anwender können während der Cutting-Phasen eine verbesserte Muskeldefinition und eine verbesserte Gesamtphysik erwarten. Mit Exemesmed 25 kannst du deine ästhetischen Ziele mit Zuversicht erreichen und gleichzeitig das Risiko von Wassereinlagerungen und Gynäkomastie minimieren.",,,taxable,,1,,,0,0,,,,,1,,,35,"Exemestan, Steroide > Medi Pharma, Post Cycle, Tabletten",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Medipharma-Exemesmed-25mg.webp,,,,,74412,71145,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Exemestan,1,1,Dosis,25mg/tab,1,1,Packungsgröße,"30 Tabletten à 25mg",1,1,Trägerstoff,Excipients,1,1,,,,,,,,,,,
981,simple,74449,,"CJC1295 DAC",1,1,visible,"CJC 1295 DAC von Medi Pharma enthält 5 mg CJC 1295, ein Peptid, das für seine Fähigkeit bekannt ist, die Freisetzung von Wachstumshormonen zu stimulieren, was Muskelwachstum, Fettabbau und verbesserte Regeneration bei Sportlern und Bodybuildern fördert.","CJC 1295 DAC von Medi Pharma enthält 5 mg CJC 1295, ein synthetisches Peptid, das als Analogon des Wachstumshormon freisetzenden Hormons (GHRH) wirkt. Diese kraftvolle Verbindung steigert die natürliche Produktion von Wachstumshormon im Körper, was zu erhöhtem Muskelwachstum, verbessertem Fettstoffwechsel und schnelleren Erholungszeiten nach intensiven Workouts führt. CJC 1295 DAC ist besonders vorteilhaft für Bodybuilder, die ihre Körperform verbessern möchten, da es ein günstiges anaboles Umfeld fördert, das das Muskelwachstum unterstützt und gleichzeitig Körperfett reduziert. Anwender können eine verbesserte Regeneration, besseren Schlaf und ein insgesamt verbessertes Wohlbefinden erwarten, was es zu einer wertvollen Ergänzung jedes Athleten-Programms macht. Mit CJC 1295 DAC kannst du deine Trainingsergebnisse optimieren und deine Fitnessziele effektiv erreichen.",,,taxable,,1,,,0,0,,,,,1,,,39,"Follistan, Steroide > Medi Pharma, Peptide",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Medipharma-CJC1295-DAC-5mg.webp,,,,,74449,71111,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,"CJC-1295 mit DAC",1,1,Dosis,5mg/Vial,1,1,Packungsgröße,"1 Fläschchen à 5mg",1,1,,,,,default,,,,0,0,,,,,
982,simple,74412,,Trenobal,1,1,visible,"Trenobal von Global Pharma kombiniert drei potente Formen von Trenbolon – Acetat, Enanthat und Hexahydrobenzylcarbonat – und liefert insgesamt 150 mg pro Dosis, um Muskelwachstum, Stärke und Fettabbau zu maximieren, perfekt für ernsthafte Bodybuilder.","Trenobal von Global Pharma bietet eine leistungsstarke Mischung aus 50 mg Trenbolon-Acetat, 50 mg Trenbolon-Enanthat und 50 mg Trenbolon-Hexahydrobenzylcarbonat, was eine Gesamtdosis von 150 mg Trenbolon pro Anwendung ergibt. Diese einzigartige Kombination vereint die schnell wirkenden Vorteile von Trenbolon-Acetat mit der verlängerten Freisetzung von Trenbolon-Enanthat und der Stabilität von Hexahydrobenzylcarbonat. Das Ergebnis ist ein potentes anaboles Steroid, das schnelles Muskelwachstum, außergewöhnliche Kraftzuwächse und effektiven Fettabbau fördert. Trenobal steigert die Stickstoffretention und erhöht die Produktion roter Blutkörperchen, was zu verbesserter Ausdauer und schnelleren Erholungszeiten führt. Mit seiner Fähigkeit, die Muskelhärte und -dichte zu erhöhen, ist Trenobal die ideale Wahl für Cutting-Zyklen und hilft Bodybuildern, eine definierte und skulptierte Physis zu erreichen. Steigere dein Training und erreiche deine Fitnessziele mit der transformierenden Kraft von Trenobal von Global Pharma.",,,taxable,,0,,,0,0,,,,,1,,,45,"Steroide > Global Pharma, Injektionen, Trenbolon",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Globalpharma-Trenobal-1.webp,,,,,45237,74412,,,0,,Hersteller,"Global Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Benzyl Benzoate, Ethyl Oleate",1,1,Wirkstoffe,"Trenbolon Acetat, Trenbolon Enanthat, Trenbolon Hexahydrobenzyl-Carbonat",1,1,Dosis,"Trenbolon Acetat 50mg/ml, Trenbolon Enanthat 50mg/ml, Trenbolon Hexahydrobenzylcarbonat 50mg/ml",1,1,Packungsgröße,"10 Ampullen à 1ml",1,1,default,,,,0,0,,,,,
983,simple,71145,,"Stanomed 10",1,0,visible,"Stanomed 10 von Medi Pharma enthält 10 mg Stanazolol, ein leistungsstarkes anaboles Steroid, das bekannt dafür ist, die Stärke zu steigern, mageres Muskelwachstum zu fördern und die gesamte sportliche Leistung zu verbessern.","Stanomed 10 von Medi Pharma enthält 10 mg Stanazolol, ein hochgeschätztes anaboles Steroid, das für seine Wirksamkeit bei der Steigerung von Kraft und Muskeldefinition bekannt ist. Diese Verbindung ist besonders bei Bodybuildern und Athleten während der Cutting-Phasen beliebt, da sie dabei hilft, magere Muskulatur zu erhalten und gleichzeitig Fett abzubauen. Nutzer können eine verbesserte Ausdauer, eine gesteigerte Vaskularität und ein definierteres Erscheinungsbild erwarten, unterstützt durch die anabolen Eigenschaften des Produkts. Stanazolol ist bekannt für seine Fähigkeit, signifikante Leistungssteigerungen zu bieten, ohne übermäßige Gewichtszunahme, was es zu einer bevorzugten Wahl für diejenigen macht, die ihre körperliche Verfassung und sportliche Leistung optimieren möchten. Mit Stanomed 10 kannst du dein Training auf das nächste Level heben und deine Fitnessziele erreichen.",,,taxable,,1,,,0,0,,,,,1,,,26,"Steroide > Medi Pharma, Stanozolol, Tabletten",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-Stanomed-10mg.webp, https://stero.biz/wp-content/uploads/2025/03/Stanomed.97.webp",,,,,74464,74461,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Stanazolol,1,1,Dosis,10mg/tab,1,1,Packungsgröße,"100 Tabletten à 10mg",1,1,Trägerstoff,Excipients,1,1,,,,,,,,,,,
984,simple,74414,,Trenobal-A,1,1,visible,"Trenobal-A von Global Pharma enthält 100 mg Testosteron Acetat, ein schnell wirkendes anaboles Steroid, das schnellen Muskelaufbau, Stärke und Regeneration fördert, wodurch es perfekt für fortgeschrittene Bodybuilder ist.","Trenobal-A von Global Pharma enthält 100 mg Testosteronacetat, ein starkes und schnell wirkendes anaboles Steroid, das für seine Effektivität beim Muskelaufbau und die Steigerung der sportlichen Leistung bekannt ist. Mit seiner schnell freisetzenden Formel ermöglicht Testosteronacetat Bodybuildern, rasche Zuwächse an Muskelmasse und Kraft zu erleben und gleichzeitig die Erholungszeiten nach intensiven Workouts zu verkürzen. Diese Verbindung unterstützt auch eine erhöhte Stickstoffretention und steigert das allgemeine Energieniveau, wodurch Trainingseinheiten produktiver werden. Trenobal-A von Global Pharma ist ideal für Bulking- und Cutting-Zyklen, da es die Muskelmasse erhält und gleichzeitig den Fettabbau fördert sowie die Definition der gesamten Körperstruktur verbessert. Nutze die Kraft von Trenobal-A von Global Pharma, um deine Bodybuilding-Reise auf das nächste Level zu heben und deine Fitnessziele mit Zuversicht zu erreichen.",,,taxable,,1,,,0,0,,,,,1,,,39,"Steroide > Global Pharma, Injektionen, Testosteron",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Globalpharma-Trenobal-A-1.webp,,,,,74415,71554,,,0,,Hersteller,"Global Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Benzyl Benzoate, Ethyl Oleate",1,1,Wirkstoff,"Testosteron Acetat",1,1,Dosis,100mg/ml,1,1,Packungsgröße,"10 Ampullen à 1ml",1,1,default,,,,0,0,,,,,
985,simple,71554,,HCGmed,1,0,visible,"HCG von Medi Pharma (Ovigil) enthält 5000 IU Humanes Choriongonadotropin (HCG), ein Hormon, das die Testosteronproduktion unterstützt und bei Fruchtbarkeitsbehandlungen hilft.","HCG von Medi Pharma (Ovigil) enthält 5000 IU Humanes Choriongonadotropin (HCG), ein Hormon, das häufig in der Medizin eingesetzt wird, um die körpereigene Testosteronproduktion zu stimulieren und die Fruchtbarkeit zu unterstützen. Im Bodybuilding wird HCG oft während der Post-Cycle-Therapie (PCT) verwendet, um das hormonelle Gleichgewicht nach einem Steroidzyklus wiederherzustellen. Durch die Förderung der Testosteronproduktion unterstützt HCG den Erhalt der Muskelmasse und hilft, einer Hodenatrophie vorzubeugen. Diese Verbindung kann auch das allgemeine Wohlbefinden, die Energielevels und die Libido während der Erholungsphase verbessern. Mit HCG von Medi Pharma können Athleten ihre hormonelle Gesundheit effektiv verwalten und ihre Fitnessziele unterstützen.",,,taxable,,1,,,0,0,,,,,1,,,31,Peptide,,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Medipharma-HCG-Med.webp,,,,,75589,58225,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,"Human Chorionic Gonadotropin (hCG)",1,1,Dosis,5000ui/Vial,1,1,Packungsgröße,"1 Fläschchen à 5000ui",1,1,,,,,default,,,,0,0,,,,,
986,simple,75589,,"Trenbolone Enanthate",1,1,visible,"Trenbolon Enanthat von Spartan Pharma enthält 250 mg Trenbolon Enanthat, ein leistungsstarkes anaboles Steroid, das für die Förderung von Muskelwachstum, Stärke und Fettabbau bekannt ist und es somit zu einer Top-Wahl für ernsthafte Bodybuilder macht.","Trenbolon Enanthat von Spartan Pharma enthält 250 mg Trenbolon-Enanthat, eine hochwirksame anabolische Verbindung, die für ihre Fähigkeit bekannt ist, Muskelmasse und Stärke zu steigern. Dieser lang wirkende Steroid wird wegen seiner starken anabolen Eigenschaften geschätzt, zu denen eine erhöhte Proteinsynthese und Stickstoffretention gehören, was zu signifikanten Muskelzuwächsen und verbesserten Erholungszeiten führt. Anwender können einen dramatischen Anstieg in Stärke und Ausdauer erwarten, zusammen mit verstärktem Fettabbau, was es zu einem wesentlichen Bestandteil jedes Cutting- oder Bulking-Zyklus macht. Trenbolon Enanthat unterstützt außerdem die Verbesserung der gesamten körperlichen Leistung, sodass Sportler ihre Grenzen während des Trainings besser ausreizen können. Mit Trenbolon Enanthat kannst du deine Bodybuilding-Ziele effizienter und effektiver erreichen.",,,taxable,,0,,,0,0,,,,,1,,19,23,"Injektionen, Steroide > Spartan Pharma, Trenbolon",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Spartanpharma-Trenbolone-Enanthate-1.webp,,,,,74436,71227,,,0,,Hersteller,"Spartan Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Ethyl Oleate",1,1,Wirkstoff,"Trenbolon Enanthat",1,1,Dosis,250mg/ml,1,1,Packungsgröße,"1 Fläschchen à 10ml",1,1,default,,,,0,0,,,,,
987,simple,85828,,"Testosterone 450",1,0,visible,"Testosteron 450 von Spartan Pharma enthält 450 mg einer leistungsstarken Testosteronmischung, darunter Testosteron Propionat, Cypionat, Enanthat und Phenylpropionat, die für gesteigertes Muskelwachstum und mehr Stärke entwickelt wurde.","Testosteron 450 von Spartan Pharma kombiniert 100 mg/ml Testosteron-Propionat, 100 mg/ml Testosteron-Cypionat, 150 mg/ml Testosteron-Enanthat und 100 mg/ml Testosteron-Phenylpropionat zu einer potenten Formel, die signifikante Muskelzuwächse und eine verbesserte Leistung unterstützt. Diese einzigartige Mischung nutzt die schnelle Wirkung des Propionats zusammen mit den länger anhaltenden Effekten von Cypionat und Enanthat, um stabile Testosteronspiegel zu gewährleisten und die anabolen Effekte zu maximieren. Ideal für Bodybuilder und Sportler, steigert Testosteron 450 die Stärke, fördert das Wachstum magerer Muskelmasse und verbessert die Erholungszeiten, was es zu einer vielseitigen Wahl für sowohl Aufbau- als auch Cutting-Zyklen macht. Erlebe die Vorteile dieser fortschrittlichen Testosteronmischung, um dein Training zu steigern und deine Fitnessziele zu erreichen.",,,taxable,,0,,,0,0,,,,,1,,,23,"Injektionen, Steroide > Spartan Pharma, Testosteron",,"EU Versand",https://stero.biz/wp-content/uploads/2025/03/Spartanpharma-Testosterone-450-1.webp,,,,,71145,82254,,,0,,Hersteller,"Spartan Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Ethyl Oleate",1,1,Wirkstoffe,"Testosteron Cypionat, Testosteron Enanthat, Testosteron Propionat, Testosteron-Phenylpropionate",1,1,Dosis,"Testosteron Cypionat 100mg/ml, Testosteron Enanthat 150mg/ml, Testosteron Phenylpropionat 100mg/ml, Testosteron Propionat 100mg/ml",1,1,Packungsgröße,"1 Fläschchen à 10ml",1,1,default,,,,0,0,,,,,
988,simple,74411,,Trenobal-H,1,1,visible,"Trenobal-H von Global Pharma enthält 100 mg Trenbolon Hydrobenzylcarbonat, ein potentes anaboles Steroid, das für seine außergewöhnliche Fähigkeit bekannt ist, Muskelwachstum, Stärke und Fettabbau zu fördern, wodurch es ideal für fortgeschrittene Bodybuilder ist.","Trenobal-H von Global Pharma enthält 100 mg Trenbolon-Hydrobenzylcarbonat, ein kraftvolles und hochgeschätztes anaboles Steroid, das bemerkenswerte Vorteile für ernsthafte Sportler und Bodybuilder bietet. Bekannt für seine starken anabolen Eigenschaften, fördert Trenbolon das Muskelwachstum und die Kraft erheblich, während es gleichzeitig den Fettabbau unterstützt. Diese Verbindung wirkt, indem sie die Stickstoffretention und die Produktion roter Blutkörperchen erhöht, was zu einer verbesserten Ausdauer und einer schnelleren Erholung nach intensiven Trainingseinheiten führt. Anwender können eine verbesserte Muskelhärte und -definition erwarten, wodurch es eine ausgezeichnete Wahl für Cutting-Zyklen ist. Trenobal-H hilft nicht nur, mageres Muskelgewebe während eines Kaloriendefizits zu erhalten, sondern steigert auch die allgemeine sportliche Leistung, sodass Bodybuilder ihre Grenzen pushen und ihre Körperziele mühelos erreichen können. Erlebe die transformative Kraft von Trenobal-H von Global Pharma in deinem Trainingsprogramm.",,,taxable,,0,,,0,0,,,,,1,,,39,"Steroide > Global Pharma, Injektionen, Trenbolon",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Globalpharma-Trenobal-H-1.webp, https://stero.biz/wp-content/uploads/2025/03/trenobalh-LABTEST.webp",,,,,82254,73222,,,0,,Hersteller,"Global Pharma",1,1,Trägerstoff,"Benzyl Alcohol, Benzyl Benzoate, Ethyl Oleate",1,1,Wirkstoff,"Trenbolon Hydrobenzyl-Carbonat",1,1,Dosis,100mg/ml,1,1,Packungsgröße,"10 Ampullen à 1ml",1,1,default,,,,0,0,,,,,
989,simple,82254,,"Methamed 10",1,1,visible,"Methamed 10 von Medi Pharma enthält 10 mg Methandienon, ein potentes anaboles Steroid, das signifikantes Muskelwachstum und Kraftsteigerungen fördert, wodurch es ideal für Sportler ist, die ihre Leistung steigern möchten.","Methamed 10 von Medi Pharma enthält 10 mg Methandienon, ein bekanntes anaboles Steroid, das für seine Fähigkeit gefeiert wird, schnelles Muskelwachstum zu stimulieren und die Gesamtstärke zu verbessern. Diese Verbindung ist besonders effektiv für Bodybuilder während der Bulking-Phasen, da sie die Proteinsynthese und Stickstoffretention fördert, was zu einer erhöhten Muskelmasse und verbesserten Erholungszeiten führt. Anwender können bemerkenswerte Zuwächse in Größe und Kraft sowie eine verbesserte Trainingsleistung erwarten. Methandienon wird oft wegen seiner schnell wirksamen Effekte bevorzugt, die es Athleten ermöglichen, ihre Ziele effizient zu erreichen. Mit Methamed 10 kannst du dein Training auf das nächste Level heben und deine Körperform weiterentwickeln.",,,taxable,,1,,,0,0,,,,,1,,,26,"Steroide > Medi Pharma, Methandienon, Tabletten",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-Methamed-10mg.webp, https://stero.biz/wp-content/uploads/2025/03/Methamed.101.webp",,,,,74428,25882,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Methandienon,1,1,Dosis,10mg/tab,1,1,Packungsgröße,"100 Tabletten à 10mg",1,1,Trägerstoff,Excipients,1,1,,,,,,,,,,,
990,simple,74428,,"Boldomed 250",1,1,visible,"Boldomed 250 von Medi Pharma enthält 250 mg Boldenon Undecylenat, das stetiges Muskelwachstum, verbesserte Ausdauer und bessere Vaskularität fördert, ideal für langfristige Kraft- und Leistungssteigerungen.","Boldomed 250 von Medi Pharma enthält 250 mg Boldenon Undecylinat, eine vielseitige anabole Verbindung, die für ihre stetigen und nachhaltigen Muskelaufbau-Effekte bekannt ist. Ideal für Bodybuilder, die auf graduelle, qualitativ hochwertige Muskelzuwächse abzielen, fördert Boldomed 250 die Proteinsynthese und die Stickstoffretention, was zu einer Steigerung der Muskelmasse und Kraft führt. Seine einzigartigen Eigenschaften steigern auch die Ausdauer, sodass längere und intensivere Trainingseinheiten möglich sind. Einer der Hauptvorteile von Boldomed ist die verbesserte Vaskularität, die Bodybuildern ein schlankes, definiertes Aussehen verleiht. Ob im Bulking- oder Cutting-Zyklus eingesetzt, liefert Boldomed 250 konsistente, langfristige Ergebnisse und ist somit eine unverzichtbare Ergänzung jedes Programms von Athleten, die auf Leistung und Ästhetik fokussiert sind.",,,taxable,,1,,,0,0,,,,,1,,,32,"Boldenon, Injektionen, Steroide > Medi Pharma",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-Boldomed-250.webp, https://stero.biz/wp-content/uploads/2025/03/Boldomed250.262.webp",,,,,47227,74411,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Boldenon,1,1,Dosis,250mg/ml,1,1,Packungsgröße,"1 Fläschchen à 10ml",1,1,Trägerstoff,"Oil Base",1,1,default,,,,0,0,,,,,
991,simple,74434,,MT2med,1,1,visible,"MT2 von Medi Pharma enthält 10 mg Melanotan II, ein Peptid, das die Bräunung fördert, den Appetit unterdrückt und die Libido steigert, was es zu einer beliebten Wahl bei Bodybuildern und Fitnessbegeisterten macht.","MT2 von Medi Pharma enthält 10 mg Melanotan II, ein synthetisches Peptid, das für seine Fähigkeit bekannt ist, die Melaninproduktion in der Haut zu stimulieren und so eine natürliche Bräune ohne Sonnenexposition zu erzeugen. Diese Verbindung ist besonders für Bodybuilder und Fitnessbegeisterte attraktiv, die während Wettkämpfen oder Fotoshootings ein verbessertes, gebräuntes Aussehen erzielen möchten. Neben seinen Bräunungseffekten wurde gezeigt, dass Melanotan II den Appetit unterdrückt und die Libido steigert, was das allgemeine Wohlbefinden fördert. Anwender können die ästhetischen Vorteile einer sonnengeküssten Haut genießen und gleichzeitig ihre Leistung und ihr Selbstbewusstsein verbessern. Mit MT2 kannst du eine gewünschte Bräune erreichen und deine Fitnessziele effektiv unterstützen.",,,taxable,,1,,,0,0,,,,,1,,,29,"Steroide > Medi Pharma, Peptide",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-MT2-Med-1.webp, https://stero.biz/wp-content/uploads/2025/03/MT2-MEDI-peptides-labtest.webp",,,,,71554,74415,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,"Melanotan II",1,1,Dosis,10mg/Vial,1,1,Packungsgröße,"1 Fläschchen à 10mg",1,1,,,,,default,,,,0,0,,,,,
992,simple,74457,,"Oxymed 50",1,1,visible,"Oxymed 50 von Medi Pharma enthält 50 mg Oxymetholon, ein kraftvolles anaboles Steroid, das für seine Fähigkeit bekannt ist, schnelle Muskelzuwächse und Kraft zu fördern, wodurch es ideal für ernsthafte Bodybuilder ist.","Oxymed 50 von Medi Pharma enthält 50 mg Oxymetholon, ein außergewöhnlich starkes anaboles Steroid, das für seine Wirksamkeit beim schnellen Aufbau erheblicher Muskelmasse weithin anerkannt ist. Diese Verbindung fördert die Proteinsynthese und Stickstoffretention, was zu signifikanten Zuwächsen in Größe und Kraft führt. Anwender können beeindruckende Zuwächse im Muskelvolumen, verbesserte Trainingsleistung und kürzere Erholungszeiten nach intensiven Trainingseinheiten erwarten. Oxymed 50 ist besonders vorteilhaft während Bulking-Zyklen, da es Sportlern hilft, ihre Ziele effizient und effektiv zu erreichen. Mit Oxymed 50 kannst du deine Bodybuilding-Reise auf die nächste Stufe heben und deine Leistung maximieren.",,,taxable,,1,,,0,0,,,,,1,,,42,"Steroide > Medi Pharma, Oxandrolon, Tabletten",,"EU Versand","https://stero.biz/wp-content/uploads/2025/03/Medipharma-Oxymed-50mg.webp, https://stero.biz/wp-content/uploads/2025/03/oxymed-labtest.webp",,,,,75422,25854,,,0,,Hersteller,"Medi Pharma",1,1,Wirkstoff,Oxymetholon,1,1,Dosis,50mg/tab,1,1,Packungsgröße,"100 Tabletten à 50mg",1,1,Trägerstoff,Excipients,1,1,,,,,,,,,,,
